,T,Y,PARTYID7,IDEO,RELIG,ATTEND,SURV_MODE,SURV_LANG,GENDER,AGE,RACETHNICITY,EDUC5,MARITAL,EMPLOY,INCOME,REGION9,METRO,INTERNET,HOUSING,HOME_TYPE,PHONESERVICE
483,1.0,3.0,6.0,4.0,11.0,2.0,2.0,1.0,1.0,60.0,1.0,4.0,1.0,1.0,15.0,3.0,0.0,1.0,1.0,1.0,4.0
484,1.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,43.0,1.0,5.0,1.0,1.0,7.0,9.0,1.0,1.0,2.0,3.0,4.0
485,0.0,1.0,7.0,5.0,1.0,2.0,2.0,1.0,1.0,59.0,1.0,3.0,1.0,1.0,14.0,3.0,1.0,1.0,1.0,2.0,2.0
486,0.0,2.0,5.0,3.0,1.0,2.0,2.0,1.0,1.0,66.0,1.0,3.0,1.0,1.0,6.0,9.0,1.0,1.0,1.0,1.0,2.0
487,0.0,2.0,7.0,3.0,1.0,2.0,2.0,1.0,1.0,32.0,1.0,2.0,1.0,4.0,3.0,6.0,0.0,1.0,2.0,1.0,1.0
488,0.0,1.0,7.0,5.0,2.0,8.0,2.0,1.0,1.0,75.0,1.0,4.0,1.0,5.0,7.0,5.0,1.0,1.0,1.0,1.0,3.0
489,0.0,2.0,4.0,3.0,2.0,8.0,2.0,1.0,2.0,60.0,1.0,5.0,2.0,5.0,15.0,5.0,1.0,1.0,1.0,1.0,2.0
490,1.0,1.0,2.0,3.0,12.0,7.0,2.0,1.0,2.0,44.0,4.0,4.0,1.0,5.0,11.0,9.0,1.0,1.0,1.0,1.0,2.0
491,0.0,2.0,3.0,3.0,12.0,1.0,2.0,1.0,2.0,57.0,1.0,3.0,1.0,1.0,14.0,1.0,1.0,1.0,2.0,1.0,3.0
492,1.0,3.0,6.0,3.0,7.0,2.0,2.0,1.0,2.0,36.0,1.0,3.0,3.0,1.0,12.0,3.0,1.0,0.0,1.0,1.0,4.0
493,0.0,4.0,1.0,2.0,9.0,1.0,2.0,1.0,1.0,40.0,1.0,3.0,1.0,1.0,15.0,9.0,1.0,1.0,1.0,1.0,4.0
494,0.0,3.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,13.0,1.0,1.0,1.0,1.0,1.0,2.0
495,0.0,3.0,4.0,3.0,1.0,6.0,2.0,1.0,2.0,44.0,6.0,4.0,1.0,1.0,12.0,5.0,1.0,1.0,1.0,1.0,4.0
496,1.0,1.0,3.0,4.0,12.0,2.0,2.0,1.0,2.0,69.0,1.0,2.0,1.0,5.0,11.0,4.0,1.0,1.0,1.0,1.0,2.0
497,0.0,3.0,4.0,4.0,12.0,3.0,2.0,1.0,2.0,32.0,2.0,2.0,6.0,6.0,3.0,2.0,1.0,1.0,2.0,3.0,4.0
498,0.0,2.0,2.0,3.0,11.0,1.0,2.0,1.0,2.0,40.0,1.0,5.0,3.0,1.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0
499,0.0,3.0,1.0,3.0,12.0,8.0,2.0,1.0,2.0,46.0,2.0,3.0,1.0,1.0,6.0,7.0,1.0,1.0,2.0,3.0,4.0
500,1.0,2.0,4.0,3.0,1.0,5.0,2.0,1.0,2.0,58.0,1.0,4.0,1.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0
501,0.0,1.0,7.0,4.0,1.0,3.0,2.0,1.0,1.0,34.0,1.0,3.0,1.0,1.0,9.0,4.0,0.0,0.0,1.0,1.0,4.0
502,1.0,2.0,1.0,3.0,2.0,8.0,2.0,1.0,2.0,70.0,1.0,3.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,3.0,3.0
503,1.0,3.0,2.0,3.0,1.0,8.0,2.0,1.0,2.0,76.0,1.0,3.0,1.0,5.0,9.0,3.0,1.0,1.0,1.0,2.0,3.0
504,1.0,1.0,4.0,4.0,12.0,6.0,2.0,1.0,1.0,28.0,1.0,2.0,1.0,4.0,5.0,7.0,0.0,0.0,1.0,5.0,4.0
505,1.0,1.0,7.0,5.0,1.0,4.0,2.0,1.0,2.0,29.0,4.0,2.0,1.0,2.0,7.0,9.0,1.0,1.0,2.0,3.0,4.0
506,1.0,2.0,1.0,1.0,9.0,1.0,2.0,1.0,2.0,44.0,2.0,3.0,5.0,4.0,4.0,3.0,1.0,1.0,2.0,3.0,4.0
507,0.0,2.0,1.0,3.0,2.0,2.0,2.0,1.0,1.0,56.0,4.0,4.0,5.0,1.0,14.0,2.0,1.0,1.0,2.0,3.0,4.0
508,0.0,1.0,7.0,3.0,12.0,3.0,2.0,1.0,2.0,66.0,4.0,3.0,1.0,5.0,12.0,3.0,1.0,1.0,1.0,1.0,4.0
509,0.0,3.0,5.0,3.0,2.0,7.0,2.0,1.0,2.0,68.0,1.0,3.0,3.0,5.0,3.0,4.0,0.0,1.0,2.0,3.0,4.0
510,0.0,3.0,2.0,3.0,12.0,4.0,2.0,1.0,1.0,67.0,2.0,3.0,1.0,1.0,5.0,3.0,1.0,1.0,1.0,1.0,4.0
511,1.0,1.0,5.0,4.0,14.0,8.0,2.0,1.0,2.0,80.0,1.0,3.0,3.0,5.0,4.0,9.0,1.0,1.0,1.0,1.0,4.0
512,0.0,3.0,6.0,3.0,12.0,7.0,2.0,1.0,1.0,61.0,1.0,3.0,1.0,5.0,14.0,3.0,1.0,1.0,1.0,1.0,3.0
513,1.0,3.0,2.0,3.0,12.0,3.0,2.0,1.0,2.0,25.0,1.0,4.0,5.0,1.0,15.0,2.0,1.0,1.0,2.0,3.0,4.0
514,1.0,1.0,7.0,5.0,11.0,1.0,2.0,1.0,2.0,38.0,3.0,3.0,1.0,4.0,14.0,8.0,1.0,1.0,1.0,1.0,2.0
515,0.0,5.0,1.0,3.0,2.0,8.0,2.0,1.0,2.0,63.0,1.0,3.0,3.0,1.0,11.0,7.0,1.0,1.0,2.0,1.0,2.0
516,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,66.0,1.0,2.0,1.0,1.0,11.0,5.0,1.0,1.0,1.0,1.0,4.0
517,1.0,3.0,7.0,4.0,14.0,1.0,2.0,1.0,1.0,56.0,1.0,2.0,1.0,1.0,14.0,2.0,1.0,1.0,1.0,2.0,2.0
518,1.0,2.0,3.0,3.0,11.0,1.0,2.0,1.0,1.0,70.0,1.0,5.0,1.0,5.0,18.0,1.0,1.0,1.0,1.0,1.0,2.0
519,1.0,2.0,4.0,3.0,12.0,1.0,2.0,1.0,1.0,28.0,5.0,3.0,1.0,3.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0
520,1.0,1.0,7.0,5.0,12.0,2.0,2.0,1.0,2.0,43.0,1.0,2.0,6.0,7.0,3.0,8.0,1.0,0.0,2.0,1.0,4.0
521,0.0,3.0,1.0,2.0,9.0,1.0,2.0,1.0,2.0,47.0,6.0,4.0,1.0,7.0,13.0,3.0,1.0,1.0,1.0,1.0,4.0
522,1.0,5.0,5.0,4.0,11.0,2.0,2.0,1.0,2.0,58.0,1.0,3.0,1.0,5.0,17.0,2.0,1.0,1.0,1.0,1.0,2.0
523,0.0,2.0,3.0,4.0,1.0,5.0,2.0,1.0,1.0,33.0,1.0,4.0,1.0,1.0,8.0,4.0,0.0,1.0,1.0,1.0,4.0
524,1.0,1.0,6.0,4.0,2.0,8.0,2.0,1.0,1.0,47.0,4.0,2.0,1.0,7.0,11.0,1.0,1.0,1.0,1.0,1.0,4.0
525,0.0,1.0,5.0,3.0,9.0,1.0,2.0,1.0,1.0,62.0,1.0,5.0,1.0,1.0,18.0,3.0,1.0,1.0,1.0,1.0,3.0
526,0.0,2.0,3.0,3.0,12.0,2.0,2.0,1.0,2.0,36.0,1.0,5.0,1.0,1.0,15.0,3.0,1.0,1.0,1.0,1.0,4.0
527,1.0,1.0,6.0,4.0,3.0,6.0,2.0,1.0,1.0,30.0,1.0,2.0,1.0,1.0,7.0,8.0,0.0,1.0,1.0,1.0,4.0
528,0.0,2.0,5.0,3.0,1.0,5.0,2.0,1.0,1.0,43.0,1.0,3.0,1.0,1.0,9.0,2.0,1.0,0.0,1.0,1.0,1.0
529,1.0,3.0,3.0,3.0,10.0,1.0,2.0,1.0,1.0,39.0,5.0,3.0,1.0,1.0,9.0,4.0,0.0,1.0,2.0,3.0,4.0
530,1.0,1.0,6.0,3.0,1.0,2.0,2.0,1.0,1.0,70.0,1.0,3.0,1.0,5.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0
531,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,66.0,1.0,3.0,1.0,5.0,13.0,4.0,1.0,1.0,1.0,1.0,2.0
532,1.0,2.0,2.0,3.0,11.0,2.0,2.0,1.0,1.0,61.0,1.0,3.0,3.0,2.0,11.0,9.0,1.0,1.0,1.0,4.0,4.0
533,1.0,1.0,5.0,3.0,12.0,2.0,2.0,1.0,2.0,58.0,1.0,4.0,4.0,1.0,10.0,2.0,1.0,1.0,2.0,3.0,4.0
534,1.0,1.0,2.0,3.0,2.0,6.0,2.0,1.0,2.0,31.0,4.0,2.0,2.0,2.0,5.0,4.0,1.0,1.0,2.0,3.0,4.0
535,1.0,4.0,2.0,1.0,10.0,1.0,2.0,1.0,1.0,34.0,1.0,4.0,1.0,1.0,15.0,9.0,1.0,1.0,1.0,2.0,4.0
536,1.0,4.0,3.0,2.0,11.0,3.0,2.0,1.0,1.0,39.0,1.0,4.0,1.0,1.0,14.0,1.0,1.0,1.0,3.0,2.0,4.0
537,0.0,3.0,1.0,3.0,2.0,3.0,2.0,1.0,1.0,67.0,1.0,1.0,1.0,5.0,11.0,6.0,0.0,1.0,1.0,1.0,2.0
538,1.0,2.0,3.0,2.0,10.0,3.0,2.0,1.0,1.0,38.0,4.0,3.0,5.0,2.0,4.0,9.0,1.0,1.0,2.0,3.0,4.0
539,1.0,2.0,4.0,4.0,10.0,2.0,2.0,1.0,1.0,28.0,4.0,1.0,6.0,1.0,12.0,9.0,1.0,1.0,2.0,3.0,4.0
540,1.0,1.0,7.0,5.0,2.0,4.0,2.0,1.0,2.0,54.0,1.0,2.0,4.0,1.0,7.0,7.0,1.0,1.0,1.0,1.0,4.0
541,1.0,1.0,3.0,3.0,1.0,4.0,2.0,1.0,2.0,31.0,1.0,3.0,1.0,1.0,10.0,5.0,1.0,1.0,2.0,1.0,2.0
542,0.0,2.0,1.0,1.0,11.0,1.0,2.0,1.0,2.0,32.0,1.0,4.0,1.0,1.0,11.0,9.0,1.0,0.0,2.0,1.0,4.0
543,0.0,1.0,7.0,5.0,1.0,9.0,2.0,1.0,2.0,62.0,1.0,2.0,1.0,2.0,10.0,6.0,1.0,1.0,1.0,1.0,4.0
544,0.0,1.0,2.0,3.0,12.0,7.0,2.0,1.0,2.0,36.0,5.0,1.0,3.0,1.0,10.0,4.0,1.0,1.0,2.0,3.0,4.0
545,1.0,1.0,1.0,1.0,9.0,1.0,2.0,1.0,1.0,64.0,1.0,3.0,1.0,2.0,11.0,3.0,1.0,1.0,1.0,1.0,3.0
546,0.0,3.0,6.0,3.0,1.0,7.0,2.0,1.0,1.0,64.0,1.0,4.0,1.0,1.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0
547,0.0,2.0,2.0,2.0,10.0,1.0,2.0,1.0,2.0,20.0,1.0,2.0,5.0,6.0,2.0,9.0,0.0,1.0,1.0,1.0,4.0
548,1.0,1.0,4.0,3.0,11.0,2.0,2.0,1.0,2.0,33.0,1.0,3.0,1.0,7.0,13.0,3.0,0.0,1.0,1.0,1.0,4.0
549,1.0,2.0,2.0,3.0,2.0,2.0,2.0,1.0,2.0,37.0,4.0,2.0,4.0,7.0,1.0,9.0,1.0,0.0,2.0,1.0,4.0
550,0.0,2.0,2.0,3.0,12.0,9.0,2.0,1.0,2.0,44.0,2.0,3.0,3.0,1.0,7.0,5.0,1.0,0.0,2.0,4.0,4.0
551,0.0,3.0,1.0,1.0,12.0,4.0,2.0,1.0,2.0,69.0,4.0,2.0,2.0,1.0,7.0,5.0,1.0,1.0,1.0,2.0,4.0
552,1.0,3.0,1.0,3.0,1.0,9.0,2.0,1.0,2.0,68.0,2.0,3.0,1.0,5.0,10.0,3.0,1.0,1.0,1.0,1.0,2.0
553,0.0,3.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,73.0,5.0,5.0,6.0,2.0,15.0,9.0,1.0,1.0,1.0,1.0,2.0
554,1.0,1.0,6.0,3.0,1.0,8.0,2.0,1.0,2.0,27.0,4.0,4.0,5.0,1.0,4.0,7.0,1.0,0.0,3.0,3.0,4.0
555,1.0,2.0,2.0,4.0,12.0,1.0,2.0,1.0,2.0,51.0,1.0,3.0,6.0,6.0,2.0,4.0,1.0,1.0,2.0,3.0,4.0
556,1.0,2.0,7.0,5.0,2.0,7.0,2.0,1.0,2.0,65.0,1.0,3.0,1.0,5.0,17.0,1.0,1.0,1.0,1.0,1.0,3.0
557,0.0,1.0,6.0,3.0,2.0,1.0,2.0,1.0,2.0,65.0,1.0,4.0,1.0,7.0,13.0,1.0,0.0,1.0,1.0,1.0,4.0
558,1.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,5.0,2.0,2.0,12.0,9.0,1.0,1.0,1.0,1.0,2.0
559,0.0,1.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,81.0,1.0,5.0,1.0,5.0,10.0,5.0,1.0,1.0,1.0,1.0,3.0
560,1.0,3.0,4.0,4.0,2.0,2.0,2.0,1.0,2.0,55.0,1.0,3.0,1.0,6.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0
561,0.0,3.0,3.0,3.0,11.0,2.0,2.0,1.0,2.0,48.0,2.0,3.0,5.0,6.0,6.0,5.0,1.0,1.0,2.0,1.0,3.0
562,1.0,5.0,7.0,5.0,11.0,1.0,2.0,1.0,1.0,31.0,1.0,2.0,5.0,2.0,7.0,5.0,1.0,0.0,2.0,1.0,4.0
563,1.0,2.0,2.0,3.0,5.0,2.0,2.0,1.0,2.0,54.0,1.0,4.0,4.0,2.0,12.0,2.0,1.0,1.0,1.0,3.0,4.0
564,1.0,1.0,7.0,3.0,2.0,1.0,2.0,1.0,1.0,78.0,4.0,5.0,5.0,5.0,15.0,7.0,1.0,1.0,1.0,1.0,4.0
565,0.0,4.0,2.0,3.0,11.0,1.0,2.0,1.0,2.0,34.0,1.0,4.0,6.0,6.0,11.0,3.0,1.0,1.0,1.0,1.0,4.0
566,0.0,1.0,5.0,3.0,1.0,1.0,2.0,1.0,2.0,76.0,1.0,3.0,4.0,5.0,18.0,3.0,1.0,1.0,1.0,1.0,4.0
567,0.0,2.0,4.0,3.0,11.0,2.0,2.0,1.0,1.0,39.0,2.0,3.0,5.0,2.0,3.0,7.0,1.0,1.0,2.0,3.0,4.0
568,1.0,4.0,6.0,3.0,12.0,2.0,2.0,1.0,2.0,47.0,1.0,3.0,1.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0
569,1.0,3.0,3.0,3.0,12.0,2.0,2.0,1.0,1.0,28.0,1.0,4.0,1.0,1.0,10.0,3.0,1.0,1.0,1.0,1.0,4.0
570,0.0,1.0,5.0,4.0,1.0,8.0,2.0,1.0,2.0,66.0,1.0,1.0,1.0,6.0,6.0,7.0,1.0,1.0,1.0,1.0,4.0
571,1.0,2.0,3.0,3.0,2.0,3.0,2.0,1.0,1.0,80.0,1.0,4.0,1.0,5.0,14.0,5.0,1.0,1.0,1.0,1.0,2.0
572,1.0,3.0,2.0,4.0,2.0,2.0,2.0,1.0,2.0,31.0,4.0,1.0,1.0,1.0,4.0,8.0,1.0,0.0,2.0,3.0,4.0
573,1.0,3.0,4.0,4.0,12.0,5.0,2.0,1.0,2.0,58.0,2.0,2.0,3.0,1.0,1.0,7.0,1.0,0.0,2.0,1.0,4.0
574,1.0,1.0,3.0,2.0,11.0,1.0,2.0,1.0,2.0,50.0,1.0,3.0,3.0,4.0,5.0,4.0,1.0,1.0,1.0,1.0,4.0
575,1.0,2.0,2.0,2.0,1.0,5.0,2.0,1.0,2.0,40.0,2.0,5.0,5.0,6.0,4.0,5.0,1.0,1.0,2.0,3.0,4.0
576,0.0,2.0,6.0,4.0,1.0,8.0,2.0,1.0,2.0,71.0,1.0,2.0,1.0,5.0,11.0,3.0,1.0,1.0,1.0,1.0,2.0
577,1.0,4.0,1.0,2.0,11.0,1.0,2.0,1.0,1.0,67.0,1.0,5.0,1.0,5.0,14.0,2.0,1.0,1.0,1.0,2.0,3.0
578,1.0,1.0,7.0,5.0,12.0,8.0,2.0,1.0,2.0,77.0,5.0,3.0,3.0,5.0,6.0,8.0,1.0,1.0,2.0,1.0,2.0
579,0.0,3.0,6.0,3.0,12.0,1.0,2.0,1.0,1.0,34.0,1.0,2.0,1.0,1.0,10.0,3.0,0.0,1.0,1.0,1.0,4.0
580,0.0,2.0,1.0,2.0,12.0,1.0,2.0,1.0,1.0,72.0,2.0,4.0,3.0,1.0,10.0,5.0,1.0,1.0,1.0,1.0,3.0
581,0.0,1.0,1.0,2.0,10.0,1.0,2.0,1.0,2.0,64.0,1.0,5.0,1.0,1.0,11.0,1.0,0.0,1.0,1.0,1.0,4.0
582,1.0,5.0,1.0,1.0,3.0,8.0,2.0,1.0,1.0,55.0,1.0,3.0,1.0,1.0,14.0,9.0,1.0,1.0,1.0,2.0,4.0
583,0.0,3.0,6.0,4.0,1.0,2.0,2.0,1.0,1.0,61.0,1.0,3.0,1.0,5.0,8.0,5.0,0.0,0.0,1.0,1.0,4.0
584,0.0,3.0,2.0,2.0,5.0,3.0,2.0,1.0,2.0,27.0,1.0,2.0,4.0,1.0,8.0,3.0,0.0,0.0,1.0,1.0,4.0
585,1.0,2.0,7.0,5.0,1.0,6.0,2.0,1.0,1.0,27.0,1.0,3.0,5.0,4.0,10.0,9.0,1.0,1.0,1.0,1.0,2.0
586,1.0,3.0,2.0,-1.0,2.0,2.0,2.0,1.0,2.0,24.0,4.0,3.0,5.0,4.0,6.0,3.0,1.0,0.0,3.0,4.0,3.0
587,0.0,3.0,7.0,4.0,12.0,4.0,2.0,1.0,1.0,25.0,5.0,3.0,1.0,1.0,9.0,8.0,1.0,0.0,2.0,3.0,4.0
588,0.0,2.0,4.0,3.0,2.0,1.0,2.0,1.0,1.0,56.0,1.0,3.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,4.0
589,0.0,2.0,2.0,3.0,2.0,4.0,2.0,1.0,1.0,45.0,1.0,4.0,1.0,1.0,15.0,2.0,1.0,1.0,1.0,2.0,4.0
590,1.0,3.0,4.0,4.0,12.0,4.0,2.0,1.0,2.0,33.0,1.0,1.0,3.0,1.0,6.0,5.0,1.0,1.0,1.0,4.0,4.0
591,1.0,2.0,3.0,3.0,2.0,4.0,2.0,1.0,2.0,67.0,1.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0
592,0.0,1.0,5.0,3.0,11.0,3.0,2.0,1.0,1.0,72.0,1.0,3.0,1.0,5.0,11.0,9.0,1.0,1.0,1.0,1.0,4.0
593,0.0,3.0,1.0,3.0,11.0,5.0,2.0,1.0,2.0,31.0,2.0,3.0,5.0,1.0,8.0,3.0,1.0,1.0,2.0,2.0,4.0
594,1.0,5.0,7.0,5.0,1.0,8.0,2.0,1.0,2.0,64.0,1.0,3.0,1.0,5.0,11.0,5.0,1.0,1.0,1.0,2.0,4.0
595,0.0,2.0,4.0,3.0,11.0,1.0,2.0,1.0,2.0,26.0,1.0,1.0,5.0,1.0,7.0,2.0,0.0,1.0,2.0,3.0,1.0
596,1.0,1.0,4.0,1.0,13.0,1.0,2.0,1.0,1.0,38.0,1.0,1.0,5.0,4.0,10.0,5.0,1.0,1.0,2.0,2.0,4.0
597,0.0,1.0,1.0,-1.0,12.0,4.0,2.0,1.0,2.0,45.0,2.0,2.0,5.0,1.0,8.0,9.0,1.0,1.0,2.0,3.0,4.0
598,0.0,2.0,1.0,2.0,8.0,2.0,2.0,1.0,2.0,44.0,6.0,5.0,1.0,1.0,17.0,3.0,1.0,1.0,1.0,1.0,4.0
599,1.0,3.0,2.0,3.0,1.0,8.0,2.0,1.0,1.0,29.0,2.0,3.0,6.0,1.0,5.0,6.0,0.0,0.0,1.0,1.0,4.0
600,1.0,1.0,7.0,5.0,2.0,1.0,2.0,1.0,2.0,58.0,1.0,3.0,1.0,1.0,14.0,5.0,1.0,1.0,1.0,1.0,4.0
601,1.0,1.0,5.0,4.0,2.0,7.0,2.0,1.0,1.0,74.0,1.0,4.0,1.0,2.0,10.0,7.0,1.0,1.0,1.0,1.0,3.0
602,1.0,4.0,2.0,3.0,11.0,2.0,2.0,1.0,2.0,59.0,1.0,5.0,3.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,4.0
603,1.0,4.0,1.0,1.0,11.0,1.0,2.0,1.0,2.0,33.0,3.0,5.0,1.0,4.0,2.0,5.0,1.0,1.0,2.0,3.0,4.0
604,1.0,1.0,3.0,1.0,14.0,1.0,2.0,1.0,1.0,21.0,1.0,3.0,5.0,1.0,3.0,8.0,1.0,1.0,2.0,3.0,4.0
605,1.0,2.0,2.0,3.0,9.0,1.0,2.0,1.0,1.0,63.0,1.0,4.0,4.0,5.0,18.0,9.0,1.0,1.0,1.0,1.0,4.0
606,1.0,3.0,4.0,3.0,1.0,6.0,2.0,1.0,1.0,30.0,4.0,4.0,1.0,1.0,10.0,9.0,1.0,1.0,1.0,1.0,4.0
607,0.0,3.0,4.0,1.0,9.0,1.0,2.0,1.0,1.0,28.0,4.0,3.0,5.0,1.0,10.0,8.0,1.0,0.0,2.0,3.0,4.0
608,0.0,1.0,5.0,4.0,2.0,9.0,2.0,1.0,2.0,75.0,1.0,2.0,4.0,5.0,5.0,9.0,1.0,0.0,2.0,3.0,2.0
609,1.0,1.0,5.0,5.0,14.0,1.0,2.0,1.0,1.0,35.0,5.0,2.0,5.0,1.0,8.0,1.0,1.0,1.0,2.0,1.0,4.0
610,1.0,1.0,7.0,4.0,2.0,8.0,2.0,1.0,2.0,46.0,4.0,2.0,1.0,2.0,13.0,8.0,1.0,1.0,1.0,1.0,2.0
611,0.0,4.0,1.0,1.0,2.0,5.0,2.0,1.0,1.0,24.0,4.0,4.0,5.0,3.0,6.0,3.0,1.0,1.0,2.0,4.0,4.0
612,0.0,5.0,7.0,3.0,2.0,1.0,2.0,1.0,2.0,30.0,4.0,2.0,5.0,7.0,10.0,5.0,0.0,0.0,2.0,4.0,4.0
613,1.0,5.0,3.0,3.0,13.0,2.0,2.0,1.0,1.0,36.0,1.0,4.0,1.0,1.0,15.0,3.0,0.0,1.0,1.0,1.0,4.0
614,1.0,2.0,6.0,4.0,1.0,3.0,2.0,1.0,1.0,35.0,1.0,3.0,1.0,1.0,16.0,4.0,1.0,1.0,1.0,1.0,4.0
615,0.0,2.0,5.0,3.0,2.0,2.0,2.0,1.0,1.0,57.0,1.0,3.0,1.0,1.0,13.0,4.0,1.0,1.0,1.0,1.0,2.0
616,0.0,2.0,2.0,3.0,12.0,3.0,2.0,1.0,1.0,37.0,2.0,4.0,1.0,1.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0
617,0.0,3.0,3.0,2.0,3.0,8.0,2.0,1.0,1.0,46.0,1.0,5.0,1.0,1.0,13.0,8.0,1.0,1.0,1.0,1.0,4.0
618,0.0,1.0,6.0,4.0,1.0,9.0,2.0,1.0,1.0,30.0,4.0,1.0,1.0,3.0,3.0,6.0,1.0,1.0,1.0,4.0,4.0
619,0.0,1.0,7.0,5.0,1.0,8.0,2.0,1.0,1.0,77.0,1.0,3.0,1.0,2.0,10.0,4.0,0.0,1.0,1.0,1.0,3.0
620,0.0,2.0,7.0,4.0,12.0,4.0,2.0,1.0,1.0,65.0,1.0,3.0,1.0,5.0,17.0,4.0,1.0,1.0,1.0,1.0,4.0
621,1.0,4.0,1.0,5.0,12.0,1.0,2.0,1.0,2.0,67.0,1.0,3.0,5.0,5.0,4.0,5.0,1.0,1.0,1.0,1.0,1.0
622,1.0,2.0,3.0,3.0,12.0,1.0,2.0,1.0,2.0,56.0,2.0,3.0,2.0,1.0,14.0,2.0,1.0,1.0,2.0,3.0,3.0
623,1.0,1.0,4.0,3.0,11.0,2.0,2.0,1.0,2.0,59.0,1.0,3.0,5.0,1.0,2.0,5.0,1.0,0.0,1.0,5.0,4.0
624,0.0,1.0,3.0,3.0,11.0,1.0,2.0,1.0,2.0,66.0,1.0,3.0,1.0,1.0,14.0,9.0,1.0,1.0,1.0,1.0,4.0
625,0.0,4.0,4.0,3.0,12.0,4.0,2.0,1.0,1.0,59.0,1.0,3.0,1.0,5.0,15.0,3.0,1.0,1.0,1.0,1.0,3.0
626,0.0,3.0,4.0,3.0,2.0,7.0,2.0,1.0,1.0,28.0,4.0,3.0,5.0,7.0,7.0,9.0,1.0,1.0,2.0,3.0,4.0
627,0.0,2.0,2.0,3.0,2.0,5.0,2.0,1.0,2.0,26.0,1.0,5.0,5.0,7.0,12.0,7.0,1.0,1.0,1.0,1.0,4.0
628,0.0,5.0,1.0,3.0,11.0,1.0,2.0,1.0,2.0,71.0,1.0,5.0,4.0,5.0,9.0,9.0,1.0,1.0,2.0,1.0,4.0
629,0.0,5.0,1.0,2.0,1.0,7.0,2.0,1.0,2.0,63.0,1.0,5.0,1.0,1.0,15.0,5.0,1.0,1.0,1.0,2.0,2.0
630,0.0,3.0,5.0,3.0,2.0,3.0,2.0,1.0,1.0,32.0,1.0,3.0,1.0,1.0,12.0,8.0,1.0,1.0,1.0,1.0,4.0
631,0.0,4.0,1.0,5.0,12.0,4.0,2.0,1.0,2.0,42.0,1.0,3.0,1.0,1.0,6.0,5.0,1.0,1.0,1.0,4.0,4.0
632,0.0,3.0,4.0,3.0,1.0,8.0,2.0,1.0,2.0,65.0,1.0,2.0,1.0,5.0,14.0,7.0,1.0,1.0,1.0,1.0,4.0
633,0.0,2.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,25.0,4.0,3.0,5.0,4.0,12.0,2.0,1.0,1.0,3.0,1.0,4.0
634,0.0,1.0,5.0,3.0,10.0,3.0,2.0,1.0,1.0,54.0,1.0,4.0,1.0,1.0,15.0,1.0,1.0,1.0,1.0,1.0,3.0
635,1.0,3.0,2.0,3.0,2.0,8.0,2.0,1.0,2.0,42.0,4.0,3.0,1.0,1.0,4.0,3.0,1.0,1.0,1.0,1.0,4.0
636,1.0,3.0,4.0,3.0,12.0,6.0,2.0,1.0,2.0,61.0,1.0,3.0,3.0,1.0,8.0,2.0,1.0,1.0,1.0,1.0,1.0
637,1.0,2.0,3.0,3.0,13.0,8.0,2.0,1.0,1.0,57.0,4.0,3.0,5.0,1.0,8.0,5.0,1.0,1.0,1.0,4.0,4.0
638,0.0,2.0,4.0,3.0,10.0,1.0,2.0,1.0,1.0,80.0,1.0,4.0,1.0,2.0,10.0,2.0,1.0,1.0,1.0,1.0,2.0
639,0.0,3.0,2.0,3.0,12.0,8.0,2.0,1.0,2.0,49.0,2.0,5.0,1.0,1.0,11.0,3.0,1.0,1.0,1.0,3.0,4.0
640,1.0,1.0,5.0,3.0,12.0,2.0,2.0,1.0,1.0,88.0,1.0,3.0,2.0,1.0,6.0,3.0,1.0,1.0,1.0,1.0,4.0
641,1.0,4.0,1.0,1.0,2.0,7.0,2.0,1.0,2.0,29.0,4.0,5.0,5.0,1.0,9.0,9.0,1.0,1.0,2.0,3.0,2.0
642,1.0,2.0,6.0,5.0,14.0,8.0,2.0,1.0,2.0,71.0,1.0,3.0,1.0,5.0,13.0,5.0,1.0,1.0,1.0,1.0,4.0
643,0.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,2.0,70.0,1.0,3.0,5.0,2.0,3.0,9.0,1.0,1.0,2.0,1.0,2.0
